,contract_id,chicken_import_id,building_number,age,avg_weight
364,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,23,1400.0
365,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,24,1524.0
366,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,25,1611.0
367,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,26,1721.0
368,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,27,1610.0
369,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,28,1687.0
370,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,29,1761.0
371,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,30,1887.0
372,f5db36da-e119-40db-923f-0e06f6ab5a2c,G11212102,B棟下層,31,1952.0
375,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,0,30.0
376,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,1,22.0
377,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,2,28.0
378,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,3,40.0
379,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,4,65.0
380,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,5,100.0
381,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,6,136.0
382,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,7,181.0
383,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,8,232.0
384,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,9,272.0
385,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,10,320.0
386,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,11,359.0
387,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,12,394.0
388,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,13,444.0
389,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,14,499.0
390,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,15,562.0
391,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,16,630.0
392,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,17,705.0
393,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,18,781.0
394,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,19,870.0
395,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,20,918.0
396,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,21,978.0
397,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,22,1067.0
398,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,23,1155.0
399,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,24,1268.0
400,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,25,1358.0
401,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,26,1458.0
402,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,27,1584.0
403,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,28,1662.0
404,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,29,1768.0
405,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,30,1833.0
406,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,A棟,31,1955.0
409,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,0,30.0
410,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,1,35.0
411,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,2,42.0
412,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,3,58.0
413,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,4,79.0
414,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,5,113.0
415,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,6,163.0
416,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,7,206.0
417,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,8,249.0
418,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,9,301.0
419,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,10,316.0
420,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,11,341.0
421,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,12,388.0
422,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,13,456.0
423,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,14,519.0
424,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,15,590.0
425,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,16,658.0
426,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,17,729.0
427,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,18,792.0
428,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,19,874.0
429,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,20,911.0
430,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,21,967.0
431,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,22,1056.0
432,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,23,1158.0
433,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,24,1230.0
434,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,25,1336.0
435,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,26,1420.0
436,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,27,1529.0
437,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,28,1645.0
438,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,29,1762.0
439,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,30,1859.0
440,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,B棟,31,1955.0
443,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,0,20.0
444,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,1,34.0
445,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,2,41.0
446,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,3,52.0
447,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,4,69.0
448,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,5,102.0
449,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,6,134.0
450,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,7,166.0
451,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,8,211.0
452,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,9,222.0
453,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,10,263.0
454,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,11,313.0
455,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,12,371.0
456,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,13,436.0
457,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,14,497.0
458,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,15,562.0
459,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,16,640.0
460,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,17,731.0
461,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,18,804.0
462,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,19,872.0
463,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,20,930.0
464,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,21,1008.0
465,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,22,1083.0
466,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,23,1164.0
467,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,24,1275.0
468,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,25,1363.0
469,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,26,1445.0
470,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,27,1556.0
471,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,28,1649.0
472,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,29,1745.0
473,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,30,1833.0
474,8dd6be99-8c1c-427c-82dc-226189dc8b92,G11212103,C棟,31,1929.0
477,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,0,42.0
478,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,1,48.0
479,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,2,60.0
480,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,3,75.0
481,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,4,76.0
482,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,5,105.0
483,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,6,155.0
484,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,7,193.0
485,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,8,255.0
486,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,9,288.0
487,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,10,333.0
488,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,11,379.0
489,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,12,459.0
490,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,13,555.0
491,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,14,503.0
492,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,15,568.0
493,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,16,661.0
494,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,17,766.0
495,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,18,831.0
496,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,19,814.0
497,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,20,884.0
498,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,21,967.0
499,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,22,1029.0
500,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,23,1099.0
501,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,24,1217.0
502,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,25,1323.0
503,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,26,1398.0
504,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,27,1535.0
505,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,28,1569.0
506,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,29,1683.0
507,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,30,1752.0
508,bf03e764-50bb-4e45-a670-ce10271d6626,G11212104,仁德廠,31,1900.0
511,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,0,35.0
512,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,1,44.0
513,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,2,66.0
514,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,3,88.0
515,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,4,119.0
516,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,5,175.0
517,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,6,239.0
518,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,7,238.0
519,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,8,278.0
520,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,9,259.0
521,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,10,285.0
522,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,11,283.0
523,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,12,322.0
524,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,13,405.0
525,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,14,468.0
526,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,15,529.0
527,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,16,580.0
528,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,17,637.0
529,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,18,730.0
530,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,19,812.0
531,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,20,895.0
532,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,21,975.0
533,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,22,1084.0
534,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,23,1160.0
535,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,24,1254.0
536,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,25,1341.0
537,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,26,1411.0
538,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,27,1523.0
539,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,28,1619.0
540,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,29,1741.0
541,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,30,1820.0
542,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,中棟,31,1928.0
546,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,0,36.0
547,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,1,48.0
548,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,2,65.0
549,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,3,85.0
550,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,4,117.0
551,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,5,181.0
552,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,6,261.0
553,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,7,258.0
554,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,8,275.0
555,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,9,299.0
556,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,10,335.0
557,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,11,359.0
558,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,12,378.0
559,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,13,389.0
560,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,14,437.0
561,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,15,506.0
562,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,16,571.0
563,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,17,640.0
564,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,18,729.0
565,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,19,794.0
566,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,20,879.0
567,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,21,956.0
568,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,22,1059.0
569,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,23,1155.0
570,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,24,1240.0
571,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,25,1333.0
572,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,26,1401.0
573,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,27,1520.0
574,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,28,1617.0
575,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,29,1662.0
576,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,30,1727.0
577,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,前棟,31,1854.0
581,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,0,40.0
582,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,1,36.0
583,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,2,64.0
584,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,3,80.0
585,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,4,106.0
586,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,5,179.0
587,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,6,252.0
588,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,7,279.0
589,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,8,300.0
590,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,9,315.0
591,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,10,367.0
592,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,11,425.0
593,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,12,612.0
594,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,13,439.0
595,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,14,475.0
596,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,15,544.0
597,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,16,603.0
598,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,17,670.0
599,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,18,750.0
600,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,19,839.0
601,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,20,924.0
602,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,21,1018.0
603,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,22,1124.0
604,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,23,1170.0
605,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,24,1272.0
606,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,25,1365.0
607,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,26,1440.0
608,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,27,1517.0
609,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,28,1599.0
610,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,29,1717.0
611,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,30,1847.0
612,e8728b72-d138-49df-b469-1eafd2edd182,G11212105,後棟,31,1951.0
616,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,0,41.0
617,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,1,50.0
618,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,2,62.0
619,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,3,71.0
620,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,4,86.0
621,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,5,109.0
622,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,6,142.0
623,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,7,189.0
624,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,8,223.0
625,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,9,261.0
626,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,10,302.0
627,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,11,337.0
628,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,12,372.0
629,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,13,429.0
630,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,14,482.0
631,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,15,568.0
632,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,16,640.0
633,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,17,735.0
634,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,18,814.0
635,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,19,881.0
636,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,20,1000.0
637,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,21,1092.0
638,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,22,1170.0
639,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,23,1243.0
640,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,24,1321.0
641,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,25,1446.0
642,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,26,1493.0
643,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,27,1623.0
644,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,28,1751.0
645,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,29,1944.0
646,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,30,2015.0
647,98948182-62a4-4ef3-8202-ceb23ae188a7,G11301102,A棟,31,2158.0
650,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,0,32.0
651,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,1,34.0
652,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,2,54.0
653,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,3,76.0
654,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,4,93.0
655,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,5,122.0
656,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,6,151.0
657,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,7,182.0
658,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,8,203.0
659,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,9,255.0
660,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,10,293.0
661,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,11,345.0
662,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,12,395.0
663,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,13,445.0
664,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,14,502.0
665,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,15,566.0
666,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,16,641.0
667,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,17,718.0
668,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,18,796.0
669,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,19,889.0
670,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,20,970.0
671,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,21,1055.0
672,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,22,1140.0
673,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,23,1222.0
674,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,24,1302.0
675,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,25,1368.0
676,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,26,1454.0
677,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,27,1528.0
678,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,28,1592.0
679,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,29,1696.0
680,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,30,1776.0
681,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,上層,31,1904.0
683,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,0,45.0
684,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,1,55.0
685,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,2,70.0
686,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,3,89.0
687,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,4,133.0
688,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,5,194.0
689,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,6,154.0
690,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,7,203.0
691,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,8,261.0
692,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,9,306.0
693,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,10,318.0
694,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,11,366.0
695,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,12,417.0
696,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,13,476.0
697,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,14,516.0
698,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,15,584.0
699,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,16,658.0
700,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,17,741.0
701,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,18,814.0
702,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,19,896.0
703,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,20,978.0
704,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,21,1061.0
705,62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11301103,下層,22,1131.0
